session_id,customer_id,session_start,session_end,pages_viewed,device
S71793,C1076,25/02/2025 00:22,2025-02-25 00:26:00,,ios
S71794,C1164,04/05/2023 20:08,2023-05-04 20:47:00,3.0,android app
S71795,C1297,30/11/2023 07:32,,3.0,android app
S71796,C1440,29/10/2024 01:55,2024-10-29 05:37:00,1.0,android
S71797,C1458,2024-10-27 13:12:00,,2.0,ios
S71798,C1432,2023-04-08 19:44:00,2023-04-08 21:33:00,,ios
S71799,C1794,03/01/2023 10:57,2023-01-03 14:26:00,,ios
S71800,C1264,2023-08-09 15:53:00,2023-08-09 18:16:00,4.0,desktop
S71801,C1147,28/01/2024 19:13,2024-01-28 22:47:00,10.0,ios
S71802,C1517,24/06/2023 23:35,2023-06-25 02:21:00,4.0,android
S71803,C1117,23/04/2024 20:36,2024-04-23 21:25:00,,android app
S71804,C1152,2024-12-01 05:45:00,2024-12-01 06:23:00,,android
S71805,C1722,2024-05-24 09:43:00,2024-05-24 13:18:00,5.0,mobile
S71806,C1701,30/01/2024 05:11,2024-01-30 07:39:00,3.0,android app
S71807,C1741,09/02/2024 16:43,2024-02-09 18:11:00,5.0,mobile
S71808,C1744,17/09/2024 15:20,2024-09-17 18:23:00,1.0,desktop
S71809,C1355,2023-07-19 02:04:00,2023-07-19 04:37:00,,mobile
S71810,C1579,2025-02-03 11:10:00,2025-02-03 12:51:00,5.0,desktop
S71811,C1536,15/11/2024 08:48,2024-11-15 10:18:00,4.0,android
S71812,C1194,2023-07-31 17:31:00,2023-07-31 21:14:00,3.0,android
S71813,C1406,2023-05-18 21:01:00,,1.0,android
S71814,C1795,31/03/2024 10:28,2024-03-31 12:30:00,4.0,web
S71815,C1162,2024-09-09 06:46:00,,2.0,desktop
S71816,C1052,10/04/2023 09:55,2023-04-10 13:18:00,1.0,desktop
S71817,C1468,28/10/2024 09:16,2024-10-28 13:07:00,5.0,android app
S71818,C1273,2024-10-31 19:17:00,2024-10-31 21:42:00,10.0,ios
S71819,C1636,28/04/2023 18:45,2023-04-28 20:05:00,,ios
S71820,C1521,2024-08-01 12:42:00,2024-08-01 13:43:00,5.0,android app
S71821,C1573,2023-10-04 10:43:00,2023-10-04 13:01:00,3.0,desktop
S71822,,2024-08-11 20:24:00,2024-08-11 21:10:00,2.0,ios
S71823,C1269,30/06/2023 20:16,2023-06-30 23:52:00,5.0,desktop
S71824,C1598,16/11/2024 06:35,2024-11-16 09:01:00,10.0,web
S71825,C1706,2023-10-12 00:36:00,2023-10-12 02:49:00,10.0,ios
S71826,C1741,03/01/2025 04:49,2025-01-03 06:59:00,4.0,web
S71827,C1328,2024-05-19 14:42:00,2024-05-19 16:49:00,1.0,desktop
S71828,C1613,18/03/2023 11:28,2023-03-18 14:19:00,,desktop
S71829,C1076,23/08/2023 21:40,2023-08-23 22:05:00,10.0,mobile
S71830,C1176,2024-02-28 16:21:00,2024-02-28 18:17:00,5.0,android app
S71831,C1398,06/01/2023 20:28,2023-01-07 00:22:00,2.0,mobile
S71832,C1004,2023-03-02 10:43:00,2023-03-02 11:46:00,2.0,mobile
S71833,C1592,23/04/2023 17:09,2023-04-23 19:45:00,4.0,web
S71834,C1152,24/12/2023 02:41,2023-12-24 06:20:00,,web
S71835,C1000,02/05/2023 00:12,2023-05-02 02:15:00,4.0,android
S71836,C1250,2023-04-02 20:34:00,2023-04-02 21:31:00,10.0,android
S71837,C1229,20/03/2024 14:08,2024-03-20 17:31:00,5.0,desktop
S71838,C1080,20/01/2023 15:22,,5.0,desktop
S71839,C1741,15/08/2024 03:17,2024-08-15 06:04:00,2.0,mobile
S71840,C1265,2023-10-12 23:23:00,2023-10-13 02:50:00,5.0,mobile
S71841,C1762,29/02/2024 13:58,2024-02-29 14:06:00,3.0,android app
S71842,C1443,21/03/2023 19:26,2023-03-21 22:09:00,,desktop
S71843,C1378,2024-02-17 23:29:00,2024-02-18 00:45:00,1.0,android
S71844,C1427,03/12/2024 12:50,2024-12-03 16:03:00,,android
S71845,C1703,2023-01-10 02:46:00,2023-01-10 06:26:00,3.0,android
S71846,C1362,07/12/2023 01:45,2023-12-07 02:08:00,,web
S71847,C1507,04/10/2023 07:17,2023-10-04 07:48:00,10.0,android app
S71848,C1732,02/01/2023 02:00,2023-01-02 04:26:00,1.0,web
S71849,C1122,2023-07-09 12:41:00,2023-07-09 16:17:00,10.0,mobile
S71850,C1777,16/01/2024 10:29,2024-01-16 11:06:00,2.0,android app
S71851,C1429,2024-01-23 22:19:00,2024-01-24 00:21:00,1.0,desktop
S71852,C1400,2024-04-17 11:26:00,2024-04-17 14:45:00,,desktop
S71853,C1362,19/10/2024 12:23,2024-10-19 13:15:00,,desktop
S71854,C1502,02/02/2025 14:56,2025-02-02 15:52:00,4.0,ios
S71855,C1524,2023-07-17 23:08:00,2023-07-17 23:56:00,3.0,web
S71856,C1646,25/08/2024 20:30,2024-08-26 00:12:00,1.0,android app
S71857,C1098,06/05/2024 09:05,2024-05-06 11:01:00,5.0,mobile
S71858,C1216,2025-02-21 01:21:00,2025-02-21 04:42:00,10.0,web
S71859,C1023,03/01/2023 13:33,2023-01-03 14:25:00,2.0,android app
S71860,C1292,2023-11-29 19:01:00,2023-11-29 19:55:00,4.0,android
S71861,C1588,09/02/2025 23:09,2025-02-09 23:45:00,1.0,web
S71862,C1638,05/09/2023 07:03,2023-09-05 08:23:00,,mobile
S71863,C1353,18/09/2024 09:57,2024-09-18 13:49:00,10.0,ios
S71864,C1058,2024-03-12 22:11:00,2024-03-13 00:27:00,3.0,android app
S71865,C1310,01/05/2023 09:44,2023-05-01 09:59:00,1.0,ios
S71866,C1240,11/05/2024 20:01,2024-05-11 19:58:00,10.0,web
S71867,C1513,2024-03-04 03:53:00,2024-03-04 03:59:00,5.0,mobile
S71868,C1583,20/01/2024 10:14,2024-01-20 13:39:00,2.0,android app
S71869,C1691,18/04/2024 07:53,,,desktop
S71870,C1771,2023-01-13 10:13:00,2023-01-13 11:20:00,10.0,desktop
S71871,C1405,05/03/2025 09:10,2025-03-05 11:55:00,,mobile
S71872,C1297,10/07/2024 19:00,2024-07-10 22:27:00,5.0,mobile
S71873,C1664,17/05/2024 22:33,2024-05-18 01:26:00,2.0,desktop
S71874,C1102,2023-03-13 20:57:00,2023-03-13 23:34:00,,web
S71875,C1407,2024-03-03 04:37:00,2024-03-03 05:41:00,3.0,android
S71876,C1277,2023-07-27 01:59:00,2023-07-27 05:49:00,10.0,android
S71877,C1360,2024-08-12 20:24:00,2024-08-12 22:50:00,2.0,android
S71878,C1040,2023-04-25 11:55:00,2023-04-25 15:21:00,5.0,android app
S71879,C1541,27/02/2023 15:07,2023-02-27 17:31:00,5.0,android app
S71880,C1394,2023-02-21 13:25:00,2023-02-21 16:11:00,10.0,android
S71881,C1147,05/05/2023 12:38,2023-05-05 15:05:00,4.0,mobile
S71882,C1741,25/02/2023 07:27,2023-02-25 09:21:00,,mobile
S71883,C1723,2024-04-15 01:21:00,2024-04-15 04:31:00,1.0,android app
S71884,C1577,13/08/2024 01:17,2024-08-13 04:33:00,,android app
S71885,C1330,2023-05-02 03:29:00,2023-05-02 06:17:00,1.0,ios
S71886,C1194,2024-11-03 18:40:00,2024-11-03 20:20:00,2.0,android
S71887,C1133,2024-11-28 15:28:00,2024-11-28 15:23:00,3.0,ios
S71888,C1787,2024-09-15 13:43:00,2024-09-15 17:21:00,3.0,android app
S71889,C1130,27/07/2023 03:38,2023-07-27 05:20:00,10.0,android app
S71890,C1231,12/08/2024 09:26,2024-08-12 11:33:00,1.0,android app
S71891,C1023,2024-03-29 01:36:00,2024-03-29 02:11:00,3.0,mobile
S71892,C1483,2024-09-28 12:43:00,2024-09-28 14:48:00,,android
S71893,C1151,2023-02-19 17:29:00,2023-02-19 20:48:00,4.0,android app
S71894,C1277,05/10/2023 19:26,2023-10-05 23:02:00,1.0,android
S71895,C1744,2023-03-12 04:09:00,2023-03-12 07:53:00,1.0,android app
S71896,C1565,11/09/2024 16:14,2024-09-11 16:30:00,4.0,android
S71897,C1500,19/01/2023 16:42,2023-01-19 16:56:00,2.0,android
S71898,C1394,2025-02-07 15:34:00,2025-02-07 18:47:00,4.0,desktop
S71899,C1260,13/06/2024 09:45,2024-06-13 13:42:00,4.0,android app
S71900,C1096,25/04/2024 14:54,2024-04-25 15:45:00,5.0,mobile
S71901,C1190,30/07/2024 17:32,2024-07-30 19:30:00,2.0,desktop
S71902,C1423,2024-05-31 04:16:00,2024-05-31 06:03:00,10.0,web
S71903,C1101,07/03/2025 06:29,2025-03-07 07:28:00,,mobile
S71904,C1222,23/12/2023 19:25,2023-12-23 19:49:00,2.0,android app
S71905,C1685,2024-06-27 23:25:00,2024-06-28 02:43:00,1.0,desktop
S71906,C1582,2024-07-04 21:27:00,2024-07-04 23:36:00,10.0,mobile
S71907,C1372,01/07/2023 14:16,2023-07-01 14:36:00,2.0,android app
S71908,C1797,2024-05-29 05:44:00,2024-05-29 06:25:00,2.0,ios
S71909,C1371,28/08/2023 00:55,2023-08-28 01:01:00,4.0,android app
S71910,C1501,2025-03-09 01:36:00,2025-03-09 04:04:00,4.0,android app
S71911,C1257,2024-12-31 14:04:00,2024-12-31 16:01:00,1.0,desktop
S71912,C1328,2023-11-29 08:31:00,2023-11-29 10:15:00,2.0,mobile
S71913,C1557,2023-12-07 18:22:00,2023-12-07 22:11:00,5.0,android
S71914,C1406,2023-01-17 03:51:00,2023-01-17 06:08:00,4.0,ios
S71915,C1121,19/07/2023 06:24,2023-07-19 10:23:00,3.0,mobile
S71916,C1516,08/04/2024 04:46,2024-04-08 04:41:00,5.0,android app
S71917,C1763,04/11/2024 02:04,2024-11-04 02:47:00,10.0,ios
S71918,C1013,02/12/2023 12:28,2023-12-02 15:17:00,5.0,mobile
S71919,C1704,22/02/2025 23:33,2025-02-23 03:29:00,2.0,mobile
S71920,C1330,09/03/2023 08:01,2023-03-09 10:11:00,5.0,android app
S71921,C1516,2024-07-02 05:58:00,2024-07-02 09:10:00,,android app
S71922,C1204,2024-07-01 05:18:00,2024-07-01 08:19:00,1.0,android
S71923,C1590,2025-02-09 12:19:00,2025-02-09 15:29:00,5.0,android
S71924,C1251,2024-09-15 20:53:00,2024-09-15 23:16:00,5.0,desktop
S71925,C1319,02/05/2023 20:15,2023-05-02 22:25:00,1.0,web
S71926,C1037,05/04/2024 02:26,2024-04-05 04:55:00,5.0,android app
S71927,C1530,30/11/2023 01:36,2023-11-30 02:01:00,4.0,desktop
S71928,C1224,13/10/2023 21:40,2023-10-13 22:48:00,2.0,desktop
S71929,C1377,2023-06-21 21:51:00,,3.0,mobile
S71930,C1277,10/08/2023 21:06,2023-08-11 00:56:00,5.0,desktop
S71931,C1648,18/01/2024 18:26,2024-01-18 19:42:00,3.0,mobile
S71932,C1285,2024-10-16 07:30:00,2024-10-16 08:15:00,2.0,android app
S71933,C1144,2024-07-05 02:50:00,2024-07-05 04:41:00,10.0,web
S71934,C1691,17/08/2023 03:56,2023-08-17 05:44:00,2.0,desktop
S71935,C1654,2024-10-31 19:04:00,,1.0,android
S71936,C1485,2024-01-09 03:32:00,2024-01-09 04:22:00,2.0,android app
S71937,C1527,14/01/2025 02:45,2025-01-14 05:58:00,2.0,desktop
S71938,C1543,05/09/2023 12:51,2023-09-05 16:20:00,,web
S71939,C1361,17/08/2024 00:01,2024-08-17 02:32:00,10.0,web
S71940,C1578,10/10/2023 14:38,2023-10-10 17:48:00,4.0,mobile
S71941,C1558,2023-02-19 09:27:00,2023-02-19 10:11:00,2.0,mobile
S71942,C1522,21/01/2025 09:18,2025-01-21 10:11:00,1.0,desktop
S71943,C1127,2024-09-04 08:03:00,2024-09-04 11:21:00,10.0,ios
S71944,C1603,27/02/2025 11:43,2025-02-27 12:21:00,3.0,android app
S71945,C1176,2024-07-13 02:21:00,2024-07-13 03:17:00,,android
S71946,C1015,2023-04-11 19:48:00,2023-04-11 23:39:00,4.0,web
S71947,C1443,2023-08-17 19:16:00,2023-08-17 19:32:00,2.0,android app
S71948,C1626,2023-06-09 15:35:00,2023-06-09 18:57:00,5.0,android
S71949,C1392,01/08/2024 02:55,2024-08-01 05:23:00,1.0,web
S71950,C1381,21/12/2024 20:04,2024-12-21 23:36:00,1.0,android
S71951,C1390,2024-09-29 21:10:00,2024-09-30 00:39:00,,desktop
S71952,C1627,20/03/2024 17:38,2024-03-20 20:48:00,2.0,android app
S71953,C1200,25/02/2023 00:39,2023-02-25 03:13:00,3.0,mobile
S71954,C1182,27/05/2024 13:43,2024-05-27 15:30:00,4.0,android
S71955,C1379,2023-02-21 20:27:00,2023-02-21 23:50:00,1.0,android app
S71956,C1680,2024-06-19 02:57:00,2024-06-19 06:43:00,5.0,mobile
S71957,C1612,2023-10-26 09:55:00,2023-10-26 13:49:00,,android
S71958,C1424,2023-03-24 13:57:00,2023-03-24 16:01:00,5.0,android app
S71959,C1145,2024-10-16 13:55:00,2024-10-16 15:33:00,3.0,web
S71960,C1469,2025-01-09 12:06:00,2025-01-09 15:46:00,5.0,web
S71961,C1446,16/04/2023 15:48,2023-04-16 16:53:00,3.0,web
S71962,C1704,22/04/2024 21:09,2024-04-22 23:03:00,4.0,ios
S71963,C1167,15/09/2024 08:10,2024-09-15 10:55:00,,mobile
S71964,C1142,03/01/2023 13:56,2023-01-03 15:30:00,2.0,android app
S71965,C1245,2024-04-25 01:35:00,2024-04-25 03:04:00,1.0,web
S71966,C1424,2023-01-31 10:47:00,2023-01-31 10:46:00,2.0,ios
S71967,C1551,2024-06-15 23:22:00,2024-06-16 02:29:00,5.0,android app
S71968,C1241,21/07/2024 04:17,2024-07-21 05:31:00,2.0,android
S71969,C1084,25/11/2024 00:16,2024-11-25 02:12:00,10.0,mobile
S71970,C1178,30/09/2024 20:30,2024-10-01 00:04:00,,ios
S71971,C1481,2024-05-11 22:43:00,2024-05-12 02:07:00,,web
S71972,C1348,26/08/2024 22:20,2024-08-27 00:34:00,3.0,android app
S71973,C1236,19/12/2024 15:11,2024-12-19 18:47:00,4.0,mobile
S71974,C1260,19/10/2023 00:02,2023-10-19 03:54:00,2.0,web
S71975,C1125,2023-08-25 01:12:00,2023-08-25 04:33:00,1.0,android
S71976,C1545,2023-03-27 11:04:00,2023-03-27 12:43:00,2.0,ios
S71977,C1210,03/02/2025 16:55,2025-02-03 18:14:00,,web
S71978,C1627,28/02/2024 02:28,2024-02-28 04:55:00,10.0,android
S71979,C1757,2023-12-22 18:35:00,2023-12-22 21:40:00,,mobile
S71980,C1621,15/09/2024 13:11,2024-09-15 16:10:00,1.0,web
S71981,C1720,02/03/2025 04:43,2025-03-02 05:17:00,2.0,ios
S71982,C1770,14/11/2023 19:19,,1.0,ios
S71983,C1352,2024-10-10 14:26:00,2024-10-10 17:13:00,3.0,android
S71984,C1347,2023-09-28 20:06:00,2023-09-28 20:45:00,10.0,android app
S71985,C1650,2024-09-16 08:37:00,2024-09-16 09:11:00,5.0,mobile
S71986,C1481,2023-12-21 16:59:00,2023-12-21 20:31:00,,ios
S71987,C1574,2023-08-05 05:23:00,2023-08-05 08:47:00,,desktop
S71988,C1766,19/03/2023 19:36,2023-03-19 21:37:00,4.0,mobile
S71989,C1797,08/02/2023 02:00,2023-02-08 03:45:00,5.0,web
S71990,C1033,2023-05-20 12:14:00,2023-05-20 13:39:00,5.0,web
S71991,C1164,2023-08-06 08:59:00,2023-08-06 10:20:00,2.0,android app
S71992,,2024-09-29 04:09:00,2024-09-29 08:00:00,,android app
S71993,C1137,29/03/2024 15:44,2024-03-29 19:37:00,2.0,ios
S71994,C1526,2025-02-17 15:03:00,2025-02-17 16:03:00,4.0,ios
S71995,C1018,28/06/2024 10:36,2024-06-28 12:09:00,10.0,mobile
S71996,C1090,2023-11-10 21:10:00,2023-11-11 00:58:00,10.0,ios
S71997,C1465,2024-03-08 16:11:00,2024-03-08 18:12:00,3.0,desktop
S71998,C1509,2023-08-29 19:42:00,2023-08-29 19:40:00,3.0,android app
S71999,C1082,31/01/2025 11:47,2025-01-31 13:07:00,2.0,mobile
S72000,C1694,15/01/2024 08:12,2024-01-15 11:20:00,2.0,desktop
S72001,C1027,2024-12-11 08:16:00,,5.0,ios
S72002,C1430,05/07/2024 05:05,2024-07-05 05:37:00,3.0,android app
S72003,C1133,2023-09-04 16:40:00,2023-09-04 18:51:00,1.0,ios
S72004,C1577,2023-01-05 03:07:00,2023-01-05 05:05:00,1.0,android
S72005,C1303,2023-11-17 20:54:00,2023-11-18 00:54:00,10.0,ios
S72006,C1371,2023-12-14 15:25:00,,10.0,mobile
S72007,C1018,08/09/2024 08:49,2024-09-08 11:56:00,,android
S72008,C1136,2023-04-13 21:23:00,2023-04-14 01:11:00,2.0,web
S72009,C1766,2023-04-16 06:39:00,2023-04-16 06:45:00,1.0,android app
S72010,C1395,2024-07-12 11:23:00,2024-07-12 12:45:00,2.0,android
S72011,C1676,12/09/2023 05:57,2023-09-12 06:39:00,1.0,web
S72012,C1776,29/07/2023 15:23,2023-07-29 18:01:00,10.0,desktop
S72013,C1585,15/01/2023 16:48,2023-01-15 20:10:00,2.0,android app
S72014,C1293,09/08/2023 19:31,,3.0,web
S72015,C1273,06/09/2023 03:29,2023-09-06 04:30:00,2.0,desktop
S72016,C1465,24/11/2023 05:52,2023-11-24 09:08:00,1.0,desktop
S72017,C1228,24/11/2023 04:43,2023-11-24 08:12:00,5.0,web
S72018,C1795,04/01/2025 07:09,2025-01-04 09:15:00,2.0,android app
S72019,C1373,13/10/2023 07:16,2023-10-13 10:22:00,3.0,android app
S72020,C1682,16/12/2024 04:06,2024-12-16 06:46:00,2.0,ios
S72021,C1218,2025-01-26 06:36:00,2025-01-26 07:38:00,10.0,android
S72022,C1284,2023-12-24 23:30:00,2023-12-25 02:40:00,5.0,ios
S72023,C1097,12/08/2024 13:20,2024-08-12 16:32:00,,desktop
S72024,C1657,2024-03-23 05:35:00,2024-03-23 06:04:00,3.0,desktop
S72025,C1288,07/01/2023 15:12,2023-01-07 15:48:00,10.0,android
S72026,C1713,17/08/2023 11:01,2023-08-17 11:10:00,10.0,android app
S72027,C1252,2023-01-13 13:45:00,2023-01-13 15:55:00,2.0,ios
S72028,C1636,23/09/2023 22:20,2023-09-24 00:26:00,3.0,android
S72029,C1074,2025-02-28 10:46:00,2025-02-28 14:27:00,10.0,android
S72030,C1031,19/06/2024 01:57,2024-06-19 05:18:00,10.0,ios
S72031,C1760,09/11/2023 16:10,2023-11-09 18:49:00,,ios
S72032,C1222,19/09/2024 09:02,2024-09-19 11:00:00,2.0,android app
S72033,C1190,02/05/2024 21:34,2024-05-03 00:43:00,5.0,web
S72034,C1244,13/06/2023 16:24,2023-06-13 16:20:00,5.0,ios
S72035,C1753,11/07/2023 11:47,2023-07-11 13:55:00,10.0,android
S72036,C1717,22/12/2023 16:28,2023-12-22 16:50:00,1.0,android
S72037,C1126,05/02/2025 05:36,2025-02-05 08:24:00,,mobile
S72038,C1541,13/07/2023 23:47,2023-07-14 01:27:00,4.0,web
S72039,C1441,07/04/2024 00:49,2024-04-07 03:28:00,5.0,android
S72040,C1678,14/03/2024 05:40,2024-03-14 07:33:00,3.0,mobile
S72041,C1766,17/10/2024 11:55,2024-10-17 15:40:00,1.0,web
S72042,C1437,02/06/2024 14:46,2024-06-02 17:46:00,2.0,desktop
S72043,C1479,2023-08-11 12:01:00,2023-08-11 15:18:00,3.0,android
S72044,C1586,2024-06-20 01:23:00,2024-06-20 02:06:00,3.0,web
S72045,C1652,27/12/2023 17:08,2023-12-27 19:26:00,,ios
S72046,C1051,2024-11-23 04:26:00,2024-11-23 04:35:00,3.0,mobile
S72047,C1434,28/05/2023 06:59,2023-05-28 07:04:00,5.0,desktop
S72048,C1432,2024-12-24 21:05:00,2024-12-24 21:19:00,2.0,desktop
S72049,C1655,23/02/2024 14:23,2024-02-23 14:34:00,3.0,android app
S72050,C1498,21/01/2023 02:05,2023-01-21 03:10:00,,web
S72051,C1762,2024-01-14 06:54:00,2024-01-14 08:52:00,2.0,desktop
S72052,C1263,19/05/2023 20:28,2023-05-19 23:11:00,3.0,web
S72053,C1481,2025-02-04 00:49:00,2025-02-04 01:38:00,4.0,ios
S72054,C1493,09/08/2023 09:49,2023-08-09 13:47:00,1.0,ios
S72055,C1661,08/04/2023 09:59,2023-04-08 12:58:00,2.0,mobile
S72056,C1649,2024-03-30 15:59:00,2024-03-30 19:11:00,,desktop
S72057,C1139,2023-12-12 12:54:00,2023-12-12 15:20:00,3.0,web
S72058,C1769,15/12/2024 17:32,2024-12-15 17:50:00,4.0,web
S72059,C1052,2024-12-14 21:26:00,2024-12-15 01:07:00,1.0,mobile
S72060,C1729,05/08/2023 23:31,2023-08-06 01:30:00,1.0,android
S72061,C1099,2023-04-02 07:28:00,2023-04-02 09:38:00,3.0,ios
S72062,C1081,2024-08-27 18:34:00,2024-08-27 21:00:00,1.0,android
S72063,C1677,28/04/2024 00:33,2024-04-28 03:52:00,10.0,mobile
S72064,C1062,01/02/2023 22:54,2023-02-02 01:32:00,1.0,ios
S72065,C1302,07/12/2023 07:32,2023-12-07 10:50:00,2.0,ios
S72066,C1001,2023-07-08 17:59:00,2023-07-08 18:37:00,4.0,android app
S72067,C1564,20/08/2024 17:47,2024-08-20 17:54:00,1.0,web
S72068,C1235,2023-03-19 05:45:00,,4.0,desktop
S72069,C1521,03/06/2023 20:50,2023-06-03 23:31:00,,ios
S72070,C1256,06/03/2025 07:42,2025-03-06 07:50:00,1.0,android
S72071,C1252,18/09/2024 12:51,2024-09-18 13:00:00,1.0,android
S72072,C1759,05/12/2023 14:44,2023-12-05 16:13:00,10.0,desktop
S72073,C1479,04/02/2025 11:54,2025-02-04 13:30:00,4.0,desktop
S72074,C1571,19/07/2023 20:31,2023-07-19 22:45:00,1.0,ios
S72075,C1177,16/02/2025 12:17,2025-02-16 14:26:00,3.0,mobile
S72076,C1403,23/10/2023 10:07,2023-10-23 10:12:00,1.0,ios
S72077,C1018,2023-06-12 20:20:00,2023-06-12 20:20:00,1.0,web
S72078,C1086,28/01/2024 04:10,2024-01-28 07:17:00,2.0,mobile
S72079,C1657,2023-06-06 00:34:00,2023-06-06 01:12:00,10.0,ios
S72080,C1559,2024-11-03 06:50:00,2024-11-03 07:40:00,,android
S72081,C1457,2023-10-15 13:53:00,,1.0,desktop
S72082,C1480,2023-09-20 21:17:00,,,web
S72083,C1728,15/05/2023 18:36,2023-05-15 22:19:00,5.0,web
S72084,C1487,2024-12-04 23:24:00,2024-12-05 01:43:00,2.0,android app
S72085,,05/05/2023 06:33,2023-05-05 06:56:00,1.0,ios
S72086,C1635,28/02/2023 14:04,2023-02-28 15:50:00,5.0,android
S72087,C1771,26/07/2024 21:56,2024-07-27 01:26:00,1.0,web
S72088,C1354,2024-01-21 01:58:00,2024-01-21 02:21:00,3.0,android
S72089,C1659,16/01/2025 13:36,2025-01-16 13:51:00,,ios
S72090,C1227,29/08/2024 20:12,2024-08-29 20:52:00,5.0,mobile
S72091,C1192,11/09/2024 19:16,2024-09-11 20:43:00,1.0,android
S72092,C1764,15/12/2023 02:02,2023-12-15 05:14:00,2.0,android
S72093,C1289,2024-01-29 21:54:00,2024-01-29 23:58:00,10.0,ios
S72094,C1145,2024-06-25 06:33:00,2024-06-25 08:22:00,2.0,web
S72095,C1136,07/01/2025 04:39,2025-01-07 08:17:00,4.0,web
S72096,C1332,2023-05-25 02:24:00,2023-05-25 02:58:00,,android app
S72097,C1216,30/05/2023 18:33,2023-05-30 19:45:00,,android
S72098,C1605,18/01/2025 12:00,2025-01-18 13:18:00,1.0,mobile
S72099,C1231,10/11/2023 22:11,2023-11-11 02:02:00,10.0,mobile
S72100,C1630,11/05/2024 16:23,2024-05-11 16:39:00,,android
S72101,C1132,2024-12-18 15:50:00,2024-12-18 19:07:00,2.0,android app
S72102,C1137,2023-04-19 01:15:00,2023-04-19 02:17:00,10.0,android
S72103,C1270,2024-03-07 20:12:00,2024-03-07 23:05:00,4.0,android app
S72104,C1131,11/10/2024 00:23,2024-10-11 01:42:00,1.0,mobile
S72105,C1368,2024-01-21 19:21:00,2024-01-21 20:20:00,10.0,mobile
S72106,C1782,28/10/2024 20:48,2024-10-28 21:45:00,3.0,mobile
S72107,C1504,01/03/2024 05:20,2024-03-01 08:03:00,4.0,desktop
S72108,C1488,03/10/2024 01:43,2024-10-03 03:46:00,4.0,ios
S72109,C1461,2024-08-18 12:39:00,2024-08-18 16:10:00,10.0,mobile
S72110,C1788,04/11/2023 02:08,2023-11-04 02:42:00,1.0,ios
S72111,C1185,08/08/2023 10:10,2023-08-08 10:57:00,5.0,desktop
S72112,C1466,2024-07-14 16:34:00,2024-07-14 17:29:00,1.0,android
S72113,C1467,21/09/2024 18:43,2024-09-21 20:26:00,,desktop
S72114,C1258,2023-01-02 21:35:00,2023-01-02 23:28:00,3.0,android app
S72115,C1370,2024-06-10 16:59:00,2024-06-10 17:36:00,2.0,android
S72116,C1456,2024-01-28 00:33:00,2024-01-28 02:49:00,1.0,ios
S72117,C1690,2023-03-12 02:56:00,2023-03-12 05:28:00,1.0,web
S72118,C1347,04/01/2023 14:06,2023-01-04 17:51:00,3.0,android
S72119,C1049,2023-10-17 19:47:00,2023-10-17 19:50:00,10.0,android
S72120,C1168,2023-06-28 06:45:00,2023-06-28 08:26:00,4.0,ios
S72121,C1109,2024-02-14 00:15:00,2024-02-14 02:01:00,2.0,android
S72122,C1674,09/03/2025 13:32,2025-03-09 16:08:00,2.0,desktop
S72123,C1533,2023-01-31 16:41:00,2023-01-31 18:27:00,10.0,android app
S72124,C1538,08/12/2023 17:42,2023-12-08 20:10:00,1.0,desktop
S72125,C1352,01/06/2024 09:16,,,desktop
S72126,C1191,11/03/2025 08:13,2025-03-11 09:54:00,3.0,android
S72127,C1095,2024-05-14 04:49:00,2024-05-14 05:49:00,,android app
S72128,C1102,26/04/2023 06:11,2023-04-26 09:43:00,3.0,desktop
S72129,C1288,17/03/2024 22:45,2024-03-18 00:24:00,3.0,ios
S72130,C1538,21/05/2024 15:54,2024-05-21 19:51:00,1.0,mobile
S72131,C1316,2024-03-02 06:55:00,2024-03-02 10:40:00,10.0,ios
S72132,C1442,2024-07-26 07:49:00,2024-07-26 08:34:00,3.0,mobile
S72133,C1035,16/03/2023 22:37,2023-03-17 01:43:00,5.0,mobile
S72134,C1232,2023-03-19 21:59:00,2023-03-19 22:38:00,5.0,ios
S72135,C1728,31/05/2024 01:51,2024-05-31 02:23:00,,mobile
S72136,C1387,2023-11-08 07:32:00,2023-11-08 10:43:00,4.0,ios
S72137,C1194,01/11/2023 22:15,2023-11-01 23:15:00,,desktop
S72138,C1543,17/02/2023 18:30,2023-02-17 19:39:00,2.0,ios
S72139,C1235,2024-08-06 15:21:00,2024-08-06 18:32:00,5.0,android app
S72140,C1596,2025-02-28 12:32:00,2025-02-28 15:23:00,3.0,android app
S72141,C1405,03/01/2025 08:11,2025-01-03 10:51:00,1.0,mobile
S72142,C1728,01/05/2023 17:07,2023-05-01 17:09:00,10.0,web
S72143,C1784,2024-07-23 01:04:00,2024-07-23 01:24:00,,android app
S72144,C1547,2024-06-22 23:30:00,2024-06-23 01:11:00,3.0,android
S72145,C1500,13/10/2023 14:10,2023-10-13 17:55:00,2.0,android
S72146,C1555,04/09/2024 02:45,2024-09-04 03:24:00,2.0,mobile
S72147,C1517,2024-12-10 07:06:00,2024-12-10 08:19:00,,android app
S72148,C1304,2023-05-06 05:24:00,2023-05-06 06:14:00,3.0,ios
S72149,C1180,01/01/2024 19:44,2024-01-01 23:06:00,2.0,mobile
S72150,,27/03/2024 09:24,2024-03-27 11:33:00,5.0,desktop
S72151,C1016,08/01/2023 06:03,2023-01-08 09:26:00,3.0,ios
