transaction_id,customer_id,product_id,quantity,unit_price,total_amount,created_at,payment_status,order_source
T51118,C1106,P240,5,183.77,918.85,2025-03-02 00:06:00,,web
T51119,C1210,P219,3,84.5,253.5,10/08/2023 05:39 PM,paid,store
T51120,C1550,P222,1,73.96,73.96,2024-03-09 15:35:00,paid,web
T51121,C1719,P226,2,40.44,80.88,2024-12-29 00:35:00,pending,partner
T51122,C1759,P200,1,98.37,98.37,24-05-2023 12:46,refunded,web
T51123,C1793,P235,1,128.94,128.94,2023-10-09 18:13:00,charged_back,partner
T51124,C1445,P215,5,106.36,531.8,01-05-2023 04:07,,partner
T51125,C1662,P212,5,7.77,38.85,10/20/2023 12:50 PM,PAID,
T51126,C1073,P207,1,10.91,10.91,21-07-2023 18:49,charged_back,store
T51127,C1764,P233,2,250.76,501.52,11/01/2023 02:25 PM,pending,partner
T51128,C1702,P206,1,64.25,64.25,08-07-2023 10:41,PAID,store
T51129,C1157,P239,3,58.56,175.68,10/12/2023 04:47 AM,refunded,web
T51130,C1024,P223,3,105.1,315.3,08/15/2024 08:10 PM,pending,web
T51131,C1470,P248,3,145.77,437.31,02/02/2024 10:18 PM,pending,web
T51132,C1734,P234,2,161.25,322.5,12/19/2023 12:13 PM,PAID,store
T51133,C1339,P232,5,27.35,136.75,15-07-2023 19:06,refunded,
T51134,C1038,P214,2,108.7,217.4,04/16/2024 04:47 AM,paid,web
T51135,C1089,P229,1,114.96,114.96,22-08-2024 18:40,paid,
T51136,C1075,P249,1,140.44,140.44,04-11-2023 00:13,paid,
T51137,C1055,P240,1,174.84,174.84,2024-02-09 18:16:00,PAID,web
T51138,C1182,P242,1,N/A,,01-06-2024 21:05,paid,store
T51139,C1257,P213,2,107.49,214.98,11/14/2024 03:11 AM,PAID,web
T51140,C1571,P217,5,202.95,1014.75,10/19/2024 01:44 PM,PAID,mobile
T51141,C1072,P203,2,,,28-01-2024 22:18,,store
T51142,C1588,P212,1,-1.87,-1.87,2024-08-03 14:05:00,PAID,mobile
T51143,C1233,P207,2,8.78,17.56,09/27/2024 01:28 PM,charged_back,web
T51144,C1264,P209,2,44.51,89.02,11/19/2024 12:26 AM,PAID,mobile
T51145,C1417,P243,3,60.24,180.72,29-11-2024 17:14,PAID,web
T51146,C1397,P230,1,123.28,123.28,2023-08-12 10:14:00,,partner
T51147,C1461,P231,1,67.89,67.89,06-09-2024 03:02,paid,web
T51148,C1645,P211,1,143.04,143.04,18-04-2023 12:06,refunded,web
T51149,C1414,P210,3,86.94,260.82,06/23/2023 11:50 AM,refunded,web
T51150,C1443,P242,1,37.42,37.42,2025-03-02 18:01:00,,mobile
T51151,C1323,P202,1,172.48,172.48,2023-04-27 12:49:00,PAID,
T51152,C1017,P203,5,N/A,,2025-01-05 07:36:00,refunded,
T51153,C1398,P241,1,149.08,149.08,09/08/2024 08:46 AM,pending,
T51154,C1689,P223,2,107.25,214.5,08/22/2024 01:48 AM,charged_back,web
T51155,C1121,P218,5,226.43,1132.15,2025-02-11 02:12:00,pending,web
T51156,C1547,P213,1,132.4,132.4,08/20/2023 07:17 AM,refunded,web
T51157,C1006,P227,1,11.82,11.82,06-10-2023 06:30,PAID,
T51158,C1656,P216,1,5.32,5.32,2024-11-12 13:53:00,pending,mobile
T51159,C1737,P221,2,N/A,,05/08/2024 09:51 PM,PAID,partner
T51160,C1633,P239,2,59.89,119.78,2023-07-30 21:17:00,,
T51161,C1064,P248,5,138.99,694.95,30-06-2024 03:18,paid,
T51162,C1774,P229,2,157.17,314.34,2023-02-16 18:34:00,paid,web
T51163,C1763,P202,5,142.28,711.4,2024-12-08 08:05:00,paid,
T51164,C1599,P206,3,67.0,201.0,2025-01-15 01:04:00,pending,web
T51165,C1046,P247,1,217.64,217.64,03/20/2024 03:38 PM,,mobile
T51166,C1717,P203,1,86.76,86.76,10-08-2023 01:04,charged_back,mobile
T51167,C1074,P234,3,165.1,495.3,15-09-2023 17:05,paid,mobile
T51168,C1366,P211,1,174.35,174.35,04/17/2023 12:00 PM,refunded,web
T51169,C1514,P210,3,91.4,274.2,17-10-2023 18:41,pending,store
T51170,C1108,P201,1,46.42,46.42,28-12-2024 18:42,charged_back,
T51171,C1296,P231,1,55.31,55.31,2024-11-04 02:49:00,pending,
T51172,C1702,P232,1,24.03,24.03,01/26/2023 01:54 AM,charged_back,web
T51173,C1308,P207,1,0.89,0.89,2023-11-16 20:57:00,paid,web
T51174,C1621,P204,3,N/A,,2023-06-15 01:09:00,,partner
T51175,C1088,P215,5,95.01,475.05,26-06-2024 17:53,paid,web
T51176,C1288,P246,3,2.71,8.13,03-03-2024 13:59,charged_back,
T51177,C1783,P228,3,145.39,436.17,02-05-2023 12:58,pending,mobile
T51178,C1448,P237,3,221.18,663.54,07/11/2024 01:47 AM,,mobile
T51179,C1390,P237,2,164.42,328.84,16-03-2023 19:38,refunded,partner
T51180,C1404,P220,2,26.37,52.74,10-02-2023 07:18,charged_back,
T51181,C1676,P226,1,32.07,32.07,2023-05-28 03:54:00,refunded,web
T51182,C1031,P212,2,9.06,18.12,2025-02-27 06:16:00,pending,web
T51183,C1485,P247,1,278.33,278.33,28-05-2024 23:59,pending,mobile
T51184,C1160,P243,3,48.67,146.01,04-12-2023 09:35,pending,mobile
T51185,C1546,P220,2,33.12,66.24,25-09-2023 04:03,pending,
T51186,C1225,P214,1,128.24,128.24,03-08-2023 10:12,charged_back,
T51187,C1139,P249,2,144.27,288.54,18-03-2023 13:03,refunded,partner
T51188,C1764,P207,1,0.24,0.24,13-12-2024 15:36,paid,mobile
T51189,C1400,P220,1,33.48,33.48,2024-11-18 03:31:00,refunded,
T51190,C1558,P214,3,115.22,345.66,2024-08-28 03:13:00,paid,store
T51191,C1302,P206,2,87.51,175.02,2024-07-10 12:03:00,refunded,store
T51192,C1649,P215,5,125.53,627.65,03/23/2023 10:50 AM,pending,mobile
T51193,C1147,P247,1,237.61,237.61,05/07/2024 03:54 AM,,partner
T51194,C1305,P226,1,39.69,39.69,12/19/2024 02:50 AM,pending,mobile
T51195,C1693,P212,1,9.01,9.01,2024-05-22 03:13:00,charged_back,
T51196,C1746,P224,1,48.29,48.29,19-05-2023 22:06,PAID,web
T51197,C1663,P214,5,103.19,515.95,08/19/2024 09:19 PM,,mobile
T51198,C1382,P204,3,148.33,444.99,2023-01-17 04:19:00,,web
T51199,C1011,P230,1,142.01,142.01,2024-04-20 21:55:00,refunded,mobile
T51200,C1566,P237,1,202.24,202.24,01/05/2023 05:59 AM,refunded,web
T51201,C1568,P231,5,51.21,256.05,06/17/2024 05:51 PM,,web
T51202,C1144,P203,3,91.35,274.05,2024-11-01 02:18:00,refunded,store
T51203,C1126,P227,2,11.06,22.12,05-04-2023 03:08,PAID,store
T51204,C1042,P209,1,56.64,56.64,06/30/2024 02:54 PM,pending,web
T51205,C1005,P213,1,151.71,151.71,2024-10-09 09:20:00,paid,partner
T51206,C1586,P239,1,55.5,55.5,20-05-2023 15:59,charged_back,
T51207,C1610,P229,1,145.1,145.1,14-12-2024 02:49,paid,partner
T51208,C1403,P211,2,189.71,379.42,14-09-2024 06:27,charged_back,mobile
T51209,C1550,P224,1,56.12,56.12,2024-05-02 16:23:00,refunded,web
T51210,C1560,P223,1,112.55,112.55,17-05-2024 12:18,,
T51211,C1087,P208,1,194.92,194.92,14-03-2024 06:38,pending,mobile
T51212,C1312,P229,1,143.95,143.95,15-03-2023 07:35,refunded,mobile
T51213,C1215,P246,5,-5.34,-26.7,03/23/2023 01:58 AM,pending,store
T51214,C1766,P212,3,8.89,26.67,10/14/2024 03:19 PM,charged_back,store
T51215,C1759,P240,1,160.71,160.71,2024-09-21 03:42:00,charged_back,
T51216,C1743,P222,2,72.69,145.38,2024-01-24 03:50:00,paid,web
T51217,C1352,P217,1,206.94,206.94,2024-08-14 09:10:00,PAID,web
T51218,C1216,P212,1,3.31,3.31,09/13/2023 08:09 PM,pending,
T51219,C1422,P221,3,121.86,365.58,05/02/2023 11:18 AM,pending,web
T51220,C1661,P208,1,149.15,149.15,2023-02-19 02:45:00,charged_back,store
T51221,C1524,P202,1,171.1,171.1,2023-09-01 02:58:00,,store
T51222,C1145,P244,1,-8.11,-8.11,2023-12-10 06:21:00,paid,web
T51223,C1164,P236,2,12.88,25.76,22-02-2023 13:38,,web
T51224,C1188,P203,2,,,2024-11-10 13:42:00,,web
T51225,C1226,P217,1,217.72,217.72,09-07-2023 12:04,paid,store
T51226,C1631,P208,1,199.8,199.8,02/21/2024 05:16 PM,charged_back,store
T51227,C1258,P207,1,12.01,12.01,12/19/2023 10:10 AM,paid,
T51228,C1198,P229,3,N/A,,2023-11-27 05:48:00,refunded,web
T51229,C1117,P229,2,151.6,303.2,02-11-2024 15:47,PAID,store
T51230,C1185,P226,2,32.51,65.02,11/16/2023 02:00 AM,PAID,
T51231,C1687,P210,5,95.17,475.85,2023-05-23 20:23:00,paid,mobile
T51232,C1580,P248,1,140.45,140.45,10/17/2023 03:46 PM,paid,web
T51233,C1055,P221,2,114.57,229.14,03/08/2023 10:29 PM,charged_back,web
T51234,C1769,P214,1,103.65,103.65,20-08-2024 17:38,PAID,mobile
T51235,C1562,P218,1,257.6,257.6,12/22/2024 07:17 PM,pending,partner
T51236,C1472,P238,1,48.84,48.84,17-06-2024 16:58,paid,web
T51237,C1660,P210,1,115.04,115.04,2024-01-03 13:24:00,charged_back,partner
T51238,C1562,P240,2,219.58,439.16,2024-09-11 09:32:00,refunded,mobile
T51239,C1074,P239,5,60.81,304.05,2024-08-06 19:14:00,pending,web
T51240,C1297,P210,5,102.27,511.35,03/01/2023 12:23 AM,refunded,store
T51241,C1687,P236,2,10.04,20.08,19-04-2023 18:40,paid,partner
T51242,C1068,P235,1,107.29,107.29,2024-12-18 23:21:00,pending,mobile
T51243,C1256,P214,3,102.36,307.08,19-03-2024 14:22,,store
T51244,C1100,P205,3,77.11,231.33,2024-11-10 12:13:00,,store
T51245,C1202,P226,1,41.44,41.44,2024-01-10 11:49:00,paid,mobile
T51246,C1743,P233,3,266.99,800.97,05/31/2024 09:56 AM,,web
T51247,C1594,P231,1,46.85,46.85,05/30/2023 05:28 AM,refunded,mobile
T51248,C1498,P213,3,107.49,322.47,2024-10-15 23:05:00,paid,mobile
T51249,C1338,P237,5,188.82,944.1,2024-04-11 04:24:00,refunded,web
T51250,C1365,P230,5,154.89,774.45,18-02-2024 04:48,refunded,web
T51251,C1131,P229,2,131.84,263.68,10/31/2024 11:25 AM,pending,web
T51252,C1687,P217,1,200.72,200.72,2024-01-11 00:16:00,,partner
T51253,C1671,P200,1,89.45,89.45,2024-01-27 00:30:00,paid,web
T51254,C1240,P246,1,-6.37,-6.37,2023-01-24 21:02:00,charged_back,store
T51255,C1102,P227,1,9.74,9.74,26-03-2023 09:54,pending,
T51256,C1291,P247,2,233.0,466.0,2024-10-31 08:07:00,charged_back,partner
T51257,C1634,P215,1,119.89,119.89,2023-08-16 00:52:00,paid,mobile
T51258,C1071,P215,2,128.02,256.04,01/23/2024 04:41 PM,charged_back,
T51259,C1198,P220,3,40.6,121.8,07-03-2024 05:16,PAID,web
T51260,C1325,P227,1,14.59,14.59,11-02-2023 22:32,paid,partner
T51261,C1497,P237,3,229.25,687.75,2024-03-31 03:56:00,PAID,
T51262,C1461,P214,1,120.45,120.45,01/06/2023 12:40 AM,pending,web
T51263,C1336,P237,3,212.02,636.06,26-02-2024 13:34,charged_back,partner
T51264,C1631,P209,2,56.66,113.32,09/05/2024 01:43 AM,pending,mobile
T51265,C1675,P236,2,19.94,39.88,2023-10-06 03:31:00,,web
T51266,C1313,P200,2,100.13,200.26,2023-05-19 17:09:00,paid,web
T51267,C1710,P226,3,38.1,114.3,2023-01-08 15:26:00,PAID,web
T51268,C1598,P202,1,139.18,139.18,06/22/2023 06:32 AM,,partner
T51269,C1156,P202,5,176.22,881.1,01/07/2025 03:07 AM,pending,web
T51270,C1579,P230,1,159.54,159.54,2023-12-26 21:10:00,pending,web
T51271,C1580,P246,1,3.46,3.46,2023-05-24 07:09:00,paid,
T51272,C1373,P249,5,116.29,581.45,07/19/2024 04:11 AM,refunded,partner
T51273,C1323,P232,2,23.46,46.92,29-06-2023 17:09,refunded,web
T51274,C1438,P202,1,169.84,169.84,10/18/2023 12:34 AM,,store
T51275,C1172,P227,5,6.67,33.35,10/12/2023 03:20 PM,refunded,partner
T51276,C1004,P233,5,262.84,1314.2,2023-06-09 16:12:00,charged_back,partner
T51277,C1320,P225,1,127.08,127.08,02-01-2024 19:37,charged_back,web
T51278,C1252,P230,2,144.4,288.8,2024-09-01 09:02:00,pending,web
T51279,C1226,P244,3,-11.8,-35.4,02-01-2023 08:05,,partner
T51280,C1729,P206,1,73.68,73.68,2023-02-09 23:48:00,paid,web
T51281,C1757,P228,2,108.77,217.54,21-07-2024 08:28,refunded,partner
T51282,C1656,P231,1,53.46,53.46,09/11/2024 03:14 AM,PAID,mobile
T51283,C1446,P215,1,117.53,117.53,17-01-2024 03:45,pending,web
T51284,C1283,P205,3,83.7,251.1,29-04-2023 07:22,PAID,partner
T51285,C1368,P235,5,143.84,719.2,11/14/2024 12:52 AM,paid,store
T51286,C1137,P248,2,116.49,232.98,03-03-2025 10:12,pending,store
T51287,C1695,P200,2,125.05,250.1,11/23/2023 02:59 PM,charged_back,store
T51288,C1750,P244,2,-1.14,-2.28,30-05-2023 05:49,,web
T51289,C1339,P246,5,2.88,14.4,2024-10-20 16:37:00,pending,mobile
T51290,C1491,P226,1,28.31,28.31,05/15/2023 12:50 AM,PAID,store
T51291,C1473,P213,5,145.36,726.8,23-03-2024 09:07,paid,web
T51292,C1456,P208,3,182.19,546.57,16-10-2024 22:59,charged_back,partner
T51293,C1367,P222,1,77.08,77.08,2024-11-11 11:31:00,,store
T51294,C1793,P218,2,282.68,565.36,2024-07-23 01:38:00,PAID,store
T51295,C1312,P215,5,119.71,598.55,02/16/2025 02:33 PM,paid,web
T51296,C1498,P241,1,141.56,141.56,09/04/2023 12:08 AM,,store
T51297,C1564,P205,1,89.02,89.02,2024-07-07 00:54:00,pending,web
T51298,C1111,P201,1,56.23,56.23,2023-03-16 00:57:00,,
T51299,C1179,P230,1,143.16,143.16,2023-11-04 03:39:00,charged_back,web
T51300,C1661,P242,5,50.48,252.4,2023-10-22 22:21:00,PAID,web
T51301,C1621,P219,3,78.11,234.33,2023-09-06 09:04:00,refunded,
T51302,C1083,P210,1,100.25,100.25,09/19/2024 10:55 AM,PAID,
T51303,C1287,P245,5,127.84,639.2,02/16/2025 04:50 AM,paid,mobile
T51304,C1143,P229,1,157.27,157.27,19-02-2025 16:48,,web
T51305,C1551,P236,5,12.33,61.65,08-04-2023 20:16,pending,
T51306,C1201,P247,5,290.87,1454.35,22-10-2023 15:35,refunded,store
T51307,C1269,P237,5,186.89,934.45,24-02-2024 14:18,,store
T51308,C1751,P201,1,44.77,44.77,01/20/2025 08:08 PM,pending,partner
T51309,C1641,P229,2,109.05,218.1,2024-07-17 01:11:00,PAID,
T51310,C1078,P229,2,128.15,256.3,03/29/2023 08:32 PM,refunded,partner
T51311,C1744,P249,3,138.8,416.4,11/21/2024 05:59 PM,refunded,web
T51312,C1077,P208,1,,,2024-09-16 07:01:00,paid,partner
T51313,C1019,P245,1,153.33,153.33,01/30/2024 07:48 AM,PAID,web
T51314,C1519,P225,1,102.94,102.94,19-12-2023 15:58,paid,mobile
T51315,C1646,P211,1,150.86,150.86,07/26/2024 08:45 PM,,partner
T51316,C1031,P223,3,88.42,265.26,01/26/2023 09:14 PM,,partner
T51317,C1595,P240,1,228.11,228.11,20-04-2024 17:37,paid,
T51318,C1592,P229,2,141.78,283.56,2025-03-02 03:42:00,,web
T51319,C1414,P245,2,145.23,290.46,2023-05-30 03:14:00,pending,web
T51320,C1787,P240,1,188.61,188.61,07-11-2024 19:46,refunded,store
T51321,C1604,P200,1,103.72,103.72,01/05/2025 02:16 PM,PAID,mobile
T51322,C1217,P240,1,189.38,189.38,03-09-2023 23:25,PAID,store
T51323,C1037,P204,3,136.12,408.36,02-09-2024 18:00,PAID,mobile
T51324,C1564,P224,1,55.5,55.5,23-11-2023 10:35,pending,store
T51325,C1266,P244,2,-11.39,-22.78,2023-11-27 11:58:00,PAID,
T51326,C1556,P221,1,88.74,88.74,2024-05-19 11:37:00,paid,web
T51327,C1552,P233,1,318.1,318.1,08/08/2024 09:44 AM,pending,store
T51328,C1483,P202,5,165.02,825.1,02/25/2025 12:34 AM,paid,mobile
T51329,C1669,P218,5,304.65,1523.25,05-08-2027 08:11,pending,
T51330,C1793,P227,5,16.86,84.3,08/12/2024 11:00 PM,paid,mobile
T51331,C1152,P248,5,107.65,538.25,2024-03-05 19:27:00,paid,web
T51332,C1374,P217,2,157.49,314.98,08/03/2024 08:03 PM,refunded,mobile
T51333,C1401,P244,2,-2.81,-5.62,07-12-2024 09:22,PAID,web
T51334,C1228,P239,1,60.37,60.37,2023-06-06 16:38:00,pending,web
T51335,C1790,P234,5,173.97,869.85,2024-07-10 13:00:00,,web
T51336,C1603,P236,2,8.8,17.6,01/22/2024 02:46 AM,,
T51337,C1750,P213,1,145.04,145.04,2023-02-19 12:21:00,charged_back,web
T51338,C1297,P243,2,47.5,95.0,06-03-2024 14:15,PAID,mobile
T51339,C1137,P205,1,95.15,95.15,2023-08-28 14:48:00,PAID,mobile
T51340,C1475,P239,1,52.44,52.44,10/07/2023 11:28 AM,refunded,web
T51341,C1513,P221,1,113.56,113.56,02/14/2023 02:25 AM,PAID,partner
T51342,C1522,P247,1,233.74,233.74,22-11-2023 04:28,paid,web
T51343,C1092,P203,5,107.44,537.2,2024-02-29 02:59:00,pending,web
T51344,C1406,P232,1,24.26,24.26,17-08-2023 13:42,refunded,mobile
T51345,C1372,P243,1,61.78,61.78,07/27/2024 02:19 AM,charged_back,web
T51346,C1514,P223,5,103.8,519.0,2024-08-24 17:03:00,pending,mobile
T51347,C1010,P203,5,87.6,438.0,05/24/2023 11:14 AM,refunded,partner
T51348,C1678,P207,2,12.39,24.78,2024-10-12 00:32:00,paid,web
T51349,C1244,P224,2,52.95,105.9,2023-10-15 06:30:00,paid,store
T51350,C1628,P223,2,95.14,190.28,10-01-2025 12:39,refunded,mobile
T51351,C1700,P229,1,115.5,115.5,20-09-2024 05:40,,store
T51352,C1169,P239,1,62.54,62.54,2024-09-19 12:18:00,paid,web
T51353,C1775,P202,3,,,2023-10-03 09:29:00,paid,web
T51354,C1526,P223,5,102.15,510.75,03/03/2025 03:55 PM,charged_back,web
T51355,C1143,P223,1,83.63,83.63,04-07-2023 10:51,pending,web
T51356,C1456,P211,5,178.76,893.8,01/10/2023 05:18 PM,paid,web
T51357,C1163,P241,2,158.62,317.24,11/22/2024 05:15 AM,refunded,web
T51358,C1183,P235,1,129.47,129.47,2025-01-31 04:57:00,paid,partner
T51359,C1579,P245,2,137.86,275.72,09/14/2023 05:13 AM,PAID,web
T51360,C1579,P204,1,111.79,111.79,05-11-2023 16:00,PAID,mobile
T51361,C1675,P235,1,105.48,105.48,02/24/2025 01:17 AM,,partner
T51362,C1149,P245,1,153.23,153.23,23-03-2023 14:45,pending,web
T51363,C1753,P249,1,134.86,134.86,10-05-2023 09:07,,store
T51364,C1749,P213,3,135.9,407.7,01/07/2025 10:21 AM,pending,partner
T51365,C1495,P208,1,141.73,141.73,10-09-2023 12:38,charged_back,web
T51366,C1367,P221,1,102.17,102.17,04/21/2023 10:34 AM,PAID,web
T51367,C1041,P215,1,122.1,122.1,12/13/2023 10:29 AM,PAID,
T51368,C1224,P234,1,129.33,129.33,16-10-2023 18:59,PAID,store
T51369,C1779,P207,3,5.4,16.2,30-01-2023 12:11,PAID,
T51370,C1499,P241,5,178.01,890.05,2024-05-25 18:51:00,charged_back,
T51371,C1237,P230,2,138.67,277.34,23-01-2024 00:10,charged_back,partner
T51372,C1064,P247,1,N/A,,10/12/2023 05:23 AM,pending,store
T51373,C1270,P248,1,117.07,117.07,04/08/2024 01:15 AM,PAID,web
T51374,C1378,P237,5,187.99,939.95,02/20/2025 06:14 AM,pending,
T51375,C1239,P244,1,-8.9,-8.9,03-11-2024 04:39,PAID,web
T51376,C1043,P213,5,118.59,592.95,13-12-2023 21:38,paid,store
T51377,C1684,P248,1,116.95,116.95,10/26/2023 11:11 AM,,web
T51378,C1211,P247,1,221.66,221.66,16-08-2023 02:20,PAID,
T51379,C1530,P248,2,146.28,292.56,10/17/2024 05:58 PM,refunded,store
T51380,C1369,P214,1,111.24,111.24,2023-05-23 16:24:00,charged_back,partner
T51381,C1397,P220,1,27.77,27.77,2023-08-20 01:17:00,refunded,web
T51382,C1480,P222,1,,,01/21/2023 04:38 AM,PAID,partner
T51383,C1465,P217,5,199.26,996.3,21-03-2024 12:11,paid,store
T51384,C1047,P232,1,23.57,23.57,07-12-2024 19:38,refunded,web
T51385,C1040,P243,5,43.13,215.65,04/03/2023 02:10 PM,,store
T51386,C1664,P227,3,4.6,13.8,12-04-2023 15:18,charged_back,web
T51387,C1331,P217,1,196.71,196.71,06/10/2023 07:08 PM,charged_back,web
T51388,C1105,P203,2,93.36,186.72,15-05-2023 00:19,,store
T51389,C1720,P204,5,129.73,648.65,2023-03-31 13:29:00,pending,mobile
T51390,C1533,P223,1,99.22,99.22,08-07-2024 05:57,PAID,
T51391,C1648,P222,5,69.55,347.75,2023-05-03 11:43:00,paid,
T51392,C1280,P228,3,99.17,297.51,04-09-2023 18:11,charged_back,web
T51393,C1759,P231,5,51.52,257.6,02/20/2024 12:38 PM,pending,mobile
T51394,C1269,P232,5,20.9,104.5,03-08-2023 15:54,pending,partner
T51395,C1592,P233,5,294.21,1471.05,01/06/2023 12:14 PM,,web
T51396,C1557,P207,5,1.66,8.3,05/10/2023 11:48 AM,,store
T51397,C1583,P230,1,129.11,129.11,03-02-2023 06:07,PAID,
T51398,C1178,P245,2,156.74,313.48,08/25/2023 06:10 PM,paid,
T51399,C1385,P234,5,175.38,876.9,2024-05-27 01:19:00,pending,web
T51400,C1669,P243,1,48.71,48.71,28-06-2024 11:00,refunded,web
T51401,C1387,P234,2,136.94,273.88,2023-07-09 04:02:00,refunded,partner
T51402,C1374,P218,1,236.0,236.0,2024-03-04 03:42:00,,
T51403,C1601,P228,3,141.5,424.5,22-08-2024 01:06,paid,partner
T51404,C1669,P239,1,49.53,49.53,13-08-2024 07:41,PAID,web
T51405,C1079,P223,1,85.56,85.56,09/07/2023 06:23 AM,,
T51406,C1529,P243,2,,,25-09-2024 07:31,paid,web
T51407,C1257,P244,1,-3.93,-3.93,10-09-2024 15:05,paid,mobile
T51408,C1385,P204,1,134.13,134.13,2024-09-10 01:00:00,paid,web
T51409,C1228,P212,1,,,01-03-2023 20:01,refunded,
T51410,C1528,P229,1,127.43,127.43,2023-07-08 22:37:00,paid,web
T51411,C1415,P205,1,92.29,92.29,2024-10-25 10:27:00,PAID,web
T51412,C1361,P205,1,104.01,104.01,2023-04-12 12:09:00,pending,web
T51413,C1353,P225,1,129.92,129.92,07/08/2023 10:24 AM,refunded,web
T51414,C1498,P211,2,186.71,373.42,01/02/2025 10:43 PM,refunded,web
T51415,C1493,P218,1,N/A,,10/15/2023 10:31 PM,paid,web
T51416,C1618,P204,1,142.09,142.09,03/07/2023 04:47 PM,pending,partner
T51417,C1006,P206,1,74.94,74.94,01/13/2024 11:38 AM,charged_back,partner
T51418,C1513,P210,1,104.55,104.55,11/13/2023 12:46 AM,PAID,
T51419,C1142,P217,5,213.02,1065.1,05-04-2024 18:39,refunded,store
T51420,C1450,P207,5,7.96,39.8,2023-05-27 07:00:00,refunded,store
T51421,C1169,P244,1,-7.8,-7.8,20-10-2023 11:46,pending,
T51422,C1235,P209,1,52.54,52.54,11-08-2023 04:47,refunded,store
T51423,C1078,P231,1,62.8,62.8,08/28/2023 02:24 AM,PAID,store
T51424,C1526,P209,5,53.0,265.0,10/28/2024 08:29 PM,pending,store
T51425,C1658,P213,1,124.71,124.71,04/21/2024 05:49 PM,,store
T51426,C1287,P233,5,270.02,1350.1,19-03-2023 09:21,paid,web
T51427,C1216,P240,1,197.4,197.4,07/09/2026 09:28 AM,,web
T51428,C1153,P201,1,46.48,46.48,2025-01-21 09:53:00,refunded,partner
T51429,C1191,P218,2,235.85,471.7,2023-09-08 14:00:00,refunded,mobile
T51430,C1161,P226,3,46.57,139.71,27-01-2025 03:39,,partner
T51431,C1370,P243,1,43.04,43.04,30-10-2023 11:12,,web
T51432,C1616,P234,1,167.11,167.11,24-11-2024 19:44,pending,store
T51433,C1734,P208,1,193.16,193.16,2025-10-03 02:42:00,charged_back,
T51434,C1121,P230,3,130.75,392.25,07-04-2024 15:27,refunded,web
T51435,C1676,P222,5,76.55,382.75,2024-03-06 22:27:00,charged_back,web
T51436,C1235,P226,1,30.01,30.01,12/15/2023 01:22 AM,charged_back,store
T51437,C1424,P228,3,102.86,308.58,01-07-2023 21:30,paid,web
T51438,C1338,P247,1,277.99,277.99,10/25/2024 01:04 PM,,web
T51439,C1737,P241,3,164.09,492.27,05/09/2023 12:50 AM,refunded,mobile
T51440,C1116,P201,2,49.14,98.28,2024-08-12 05:35:00,refunded,web
T51441,C1493,P218,2,N/A,,30-03-2023 22:41,paid,store
T51442,C1691,P212,1,3.52,3.52,11/25/2023 03:35 PM,refunded,store
T51443,C1490,P204,1,,,02/26/2023 01:42 PM,pending,partner
T51444,C1490,P201,1,55.02,55.02,17-03-2023 23:39,refunded,partner
T51445,C1215,P214,1,117.05,117.05,2023-03-03 04:08:00,pending,web
T51446,C1604,P233,1,290.88,290.88,09/09/2023 02:43 AM,refunded,store
T51447,C1165,P241,1,155.48,155.48,27-04-2023 12:30,refunded,store
T51448,C1662,P221,1,106.17,106.17,03-10-2024 17:43,PAID,web
T51449,C1420,P226,1,35.37,35.37,28-03-2024 00:24,charged_back,mobile
T51450,C1022,P237,2,186.97,373.94,2024-10-06 15:40:00,charged_back,mobile
T51451,C1249,P221,5,89.4,447.0,13-03-2024 06:21,paid,
T51452,C1044,P241,1,153.92,153.92,2023-09-09 04:09:00,charged_back,mobile
T51453,C1130,P241,1,138.9,138.9,07/23/2023 09:31 PM,charged_back,web
T51454,C1587,P220,2,34.22,68.44,07-05-2023 17:22,charged_back,web
T51455,C1606,P231,1,43.59,43.59,2024-08-22 04:04:00,paid,partner
T51456,C1164,P237,2,211.26,422.52,2023-05-22 12:52:00,pending,
T51457,C1137,P242,1,30.58,30.58,13-10-2024 16:46,refunded,partner
T51458,C1644,P244,1,-0.11,-0.11,10/19/2023 08:32 PM,PAID,mobile
T51459,C1524,P233,5,329.52,1647.6,01/12/2024 01:14 PM,,partner
T51460,C1040,P235,1,129.46,129.46,05/24/2024 02:05 AM,refunded,store
T51461,C1586,P228,5,135.86,679.3,20-10-2023 04:38,,web
T51462,C1150,P229,3,120.44,361.32,16-11-2023 06:01,,mobile
T51463,C1057,P219,1,67.95,67.95,11-02-2023 00:47,,store
T51464,C1170,P236,1,19.75,19.75,08-09-2023 14:53,,store
T51465,C1264,P208,1,159.72,159.72,2023-12-11 07:36:00,PAID,
T51466,C1184,P219,1,82.3,82.3,2025-02-09 17:36:00,PAID,mobile
T51467,C1529,P210,2,95.08,190.16,2024-12-14 04:55:00,charged_back,partner
T51468,C1415,P216,1,7.09,7.09,09/07/2023 10:44 PM,,mobile
T51469,C1613,P214,3,124.22,372.66,2023-03-16 06:09:00,,
T51470,C1577,P230,2,140.76,281.52,2023-09-23 13:22:00,charged_back,mobile
T51471,C1652,P223,1,88.29,88.29,09/05/2024 09:40 PM,,web
T51472,C1019,P218,5,258.42,1292.1,05/29/2024 12:24 PM,charged_back,web
T51473,C1736,P249,3,150.11,450.33,09/19/2024 06:08 AM,charged_back,partner
